rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,id,senti_lst,label,score
5,Five Stars,"Works great, keeps items nice and cold.  Just the right size for a big rig!",[],B01E3Z5KXY,B01E3Z5KXY,AFXASR4D3ZQ5IUEYI46K3CT4NO5Q,2017-05-01 20:35:48.000,0,True,3944,"('POSITIVE', 0.999836802482605)",POSITIVE,0.999836802482605
3,I can't separate the grabber to fold it. My arthritis acted up when I tried.,"The next day upon  using the grabber it pinched my hand and I received a small cut from that, all told, the price is what attracted me so it didn't sway me. I feel I got what I paid for, no more no less.",[],B08R9WXT6R,B093KXJPGX,AHRNLJXICJGJV7BDYE5Y2Q54DKXQ,2022-08-04 04:44:16.261,1,True,3945,"('NEGATIVE', 0.9807863831520081)",NEGATIVE,0.9807863831520081
5,"One of the very best anti-emetics, children or adults.","I am extremely sorry to see the death of the chewable orange Dramamine. I have been using this medication since about four years of age, and found an increasing, continuous need for it when I developed ulcerating Crohn's disease, now spread throughout my digestive system. It has responded well to the chewable 50 mg size, better than to Rx brands. Back to constant N&V. ::sigh:: NOT fun.<br />EDITED to add that the product is again available. Hooray!",[],B002TMK09I,B002TMK09I,AH7G3TRDHLQCJB7ZIUPLK2I4Z27Q,2022-06-29 21:57:05.628,0,True,3946,"('NEGATIVE', 0.998624324798584)",NEGATIVE,0.998624324798584
4,"Product has 10% Benzocaine, making it a fair replacement for the now useless Lanacane.","I like the fact that it has a decent amount of direct skin pain reliever, which I use for the near-unbearable pain of damaged nerves from herpes zoster.",[],B08PNVTGYX,B08PNVTGYX,AH7G3TRDHLQCJB7ZIUPLK2I4Z27Q,2022-03-31 20:49:15.186,0,True,3947,"('POSITIVE', 0.9971811771392822)",POSITIVE,0.9971811771392822
3,Proceed with caution.,"This is an easy way to get the B-12 taken, but be very sure you realize that it contains FIFTY THOUSAND PERCENT of the daily suggested need. This could cause a problem.",[],B01AOF5RQW,B01AOF5RQW,AH7G3TRDHLQCJB7ZIUPLK2I4Z27Q,2017-02-10 22:58:58.000,0,True,3948,"('NEGATIVE', 0.9989025592803955)",NEGATIVE,0.9989025592803955
5,Very Nice.,They are quite cute and colorful. They have not been laundered yet. But they seem to be a step up from other products.  They were a gift for my twin grandchildren so I'm sure I will know if they don't hold up. But I anticipate they will do fine after researching others.,[],B007L3G350,B007L3G350,AHMUXTBE7EDOKKWDMVIQUAIT4RVQ,2016-09-20 21:51:39.000,0,True,3949,"('POSITIVE', 0.9992825388908386)",POSITIVE,0.9992825388908386
4,Not very bubble but very hot,My system reached over 110 somehow temp sensor might be a little whack but it works and I like the bubbles,[],B09FQF5QXQ,B0B6217LNT,AE6Q6E3B4OAV6AIQJR3YB7U74YIA,2022-05-10 02:29:59.130,0,True,3950,"('POSITIVE', 0.9995155334472656)",POSITIVE,0.9995155334472656
5,Ordering more from Amazon.,Easy clean starts helping pain at once.Relaxes muscles more then equate roll on pain reliever,[],B08PPXMLQY,B08PPXMLQY,AFUXYU3Y5JEKG5UORTOOJRICBQUA,2021-06-15 00:52:25.195,0,True,3951,"('NEGATIVE', 0.7912237644195557)",NEGATIVE,0.7912237644195557
5,Great Value!,Bought these generic cleaning cartridges for the price but will continue to buy them over the brand name items as they work just as well.,[],B09P3SJ8TL,B09P3SJ8TL,AGEMT2GI455LAL2EOXHUXUOYU5JQ,2022-06-01 12:08:17.089,0,True,3952,"('POSITIVE', 0.9716856479644775)",POSITIVE,0.9716856479644775
5,"Organic Peppermint, Camphor Rub",I like this using this organic peppermint and camphor lotion to massage my shoulders and back! This is my first time trying this product and I'm surprised and satisfied.,[],B010TMEBD0,B07CPJJMLZ,AHPC64W66R4U3FS5HYZTGTBLZO7A,2020-05-08 00:35:06.685,0,True,3953,"('POSITIVE', 0.9997966885566711)",POSITIVE,0.9997966885566711
5,La Flecha Japonesa Oil,This ointment really helped to relieve my headache/muscle pain quickly. I mixed it with bay rum alcoholado. This is my 3rd order because it works for me.,[],B072LWHC85,B072LWHC85,AHPC64W66R4U3FS5HYZTGTBLZO7A,2018-11-05 00:56:38.259,1,True,3954,"('POSITIVE', 0.5965062975883484)",POSITIVE,0.5965062975883484
5,Bay Rum Alcoholado,Love this bay rum alcoholado rub! I will order again.,[],B01MUYMV7T,B01MUYMV7T,AHPC64W66R4U3FS5HYZTGTBLZO7A,2018-11-05 00:53:16.239,0,True,3955,"('POSITIVE', 0.9982485771179199)",POSITIVE,0.9982485771179199
5,Hibiclens 32 oz hand pump,Needed this for my 32 oz bottle of Hibiclens!,[],B000WN58ZM,B000WN58ZM,AHPC64W66R4U3FS5HYZTGTBLZO7A,2018-01-10 23:43:30.717,0,True,3956,"('NEGATIVE', 0.9918600916862488)",NEGATIVE,0.9918600916862488
5,Replace the tray instead of buying several Bentgo boxes!,"This keeps me from having to wash my daughter's entire Bentgo every day OR from having to buy several of the entire box... way too expensive and time consuming!  All we do is rinse and wipe the interior of the box, toss the tray into the dishwasher, and pack a new tray for her.  Also useful for prepping several days worth of lunch at once and then you can use plastic wrap or similar to refrigerate until needed.  Then just drop it into the box and go!",[],B00QVSLE3M,B00QVSLE3M,AF5OBERQXXCLPJV6INGM5LFOPLOA,2016-08-30 19:17:59.000,0,True,3957,"('NEGATIVE', 0.9979727864265442)",NEGATIVE,0.9979727864265442
5,Sometimes Old Products are Better,Mom used this soap and I use it now too. This really works and is Essential for Laundry cleaning.,[],B01HLGEPKQ,B01HLGEPKQ,AF3QDRXTYORMKPS7EW77S3EBVSWA,2021-05-26 01:26:38.150,0,True,3958,"('POSITIVE', 0.9992565512657166)",POSITIVE,0.9992565512657166
5,Just what I need!,"I have M.S. And am recovering from a multiply broken back.  I think I can honestly doubt I would have survived even this well without these to get me through the day when I have to be in a car, at home in bed, after therapy, and sitting for a few minutes in the sun for Vitamin D.",[],B01GU5QIBS,B01GU5QIBS,AFNMXSSFF5DBKNJHUZ7L2N7TBZZA,2016-08-29 01:00:05.000,0,True,3959,"('NEGATIVE', 0.9889154434204102)",NEGATIVE,0.9889154434204102
4,Dr. Scholl's Blister Defense  Stick,"As it turned out, I have not used this product yet.  It was suggested that I take it on a vacation but I encountered no blister problems.  However, another person borrowed it and said it helped their foot feel betterl  The blister never did fully develop.",[],B003LBV752,B003LBV752,AGNZSBJOZAFR5E43FYDGSYEJ76FQ,2013-05-01 01:28:20.000,0,True,3960,"('NEGATIVE', 0.9980460405349731)",NEGATIVE,0.9980460405349731
5,Very good,Much better than the Kleenex brand.,[],B07HSF5HTX,B0BSRPX53Z,AEH4FH6K7DA4AGO2AWNJY2SBGMKQ,2019-06-09 01:42:07.673,0,True,3961,"('POSITIVE', 0.99968421459198)",POSITIVE,0.99968421459198
3,VERY SMALL,"Size is small, and not soft enough",[],B07J1PT67Z,B07J1PT67Z,AEOE7RFLHNADJVO7IRZPPSWJ7RTQ,2021-07-23 11:50:41.632,0,True,3962,"('NEGATIVE', 0.9199385643005371)",NEGATIVE,0.9199385643005371
5,Best powder ever,Best powder ever!  No longer getting a rash under my chest.  Will always purchase and use especially in hot weather.,[],B00RM5589O,B00RM5589O,AEUIOHIKTLHWUU4WNCXJDYMPY7BQ,2018-05-29 16:33:37.844,0,True,3963,"('POSITIVE', 0.9987516403198242)",POSITIVE,0.9987516403198242
5,Great product. Made my clothes stain free and bright,Great product.  Made my clothes stain free and bright.,[],B015NMI6MS,B015NMI6MS,AEUIOHIKTLHWUU4WNCXJDYMPY7BQ,2016-12-11 02:54:06.000,2,True,3964,"('POSITIVE', 0.9991588592529297)",POSITIVE,0.9991588592529297
5,Five Stars,Good,[],B002IKHEA4,B07WJCCPW2,AFIJZ3OSCYP2VX22UNQBJI5UHO6A,2018-09-21 23:18:57.594,0,True,3965,"('POSITIVE', 0.9998161196708679)",POSITIVE,0.9998161196708679
5,Love the lotion!,My favorite tissues!!  I prefer these small cubes to the larger boxes.,[],B07HSF5HTX,B0BSRPX53Z,AFQHN7MYTHBSJUFT4EJ6HINQLMAQ,2023-01-25 02:12:22.534,0,True,3966,"('POSITIVE', 0.997109591960907)",POSITIVE,0.997109591960907
4,"The mask is great, but I really thought there were going to ...","The mask is great, but I really thought there were going to be 2 masks, hence there being &#34;2pcs&#34; in the title. Whatever though, I'm happy with the purchase!",[],B014GQBKRA,B014GQBKRA,AGYAAZG2GWWVHB54PDINAHFVVR4Q,2017-01-25 00:00:48.000,1,True,3967,"('POSITIVE', 0.998939573764801)",POSITIVE,0.998939573764801
5,Best buy,Good source of nutrition,[],B07SW1JY29,B07SW1JY29,AELMJHFJ3S7YZB3MANCYYVJAG4OA,2021-07-08 00:42:45.171,0,True,3968,"('POSITIVE', 0.9998403787612915)",POSITIVE,0.9998403787612915
5,pretty containers,I bought these for the guest bathrooms because they look pretty and are not boring square boxes. They work just fine as they are a tissue and they just need to do their job. I bought them for looks,[],B085HLHN7L,B085HLHN7L,AE6543BDEBMDZILJ4VLHBZNNL2NA,2020-07-02 01:29:52.843,3,True,3969,"('POSITIVE', 0.9975906610488892)",POSITIVE,0.9975906610488892
5,Reusable cost effective air purifier,I have a dog and live in an area with high pollen - I've had these for 3 years and replaced the bulbs periodically. In my house my allergies are not an issue. I have 3 of these in the areas of the house that are most occupied - living room and bedrooms - The noise doesn't stop me from sleeping - it's white noise - I knew there was an issue when one of them started making louder noises. I replaced the bulb and the noise was gone. These IMO are effective - I also have one at work. I brought these from my town home that had smaller rooms - I'm now in a house with bigger rooms - still seems to work well. My mother bought these to reduce the smell of perm in her shop. It minimizes it.,[],B000G2BESO,B08X9LB1WC,AFW6WDZ753FQBW4ID54E3XS6ZA7A,2019-11-04 22:52:01.277,6,True,3970,"('POSITIVE', 0.9871795773506165)",POSITIVE,0.9871795773506165
5,Very handy,This big set of shoe inserts has everything you need to make any shoe comfortable.  It is very handy.,[],B073R7RN8S,B073R7RN8S,AEDWKL5XHI2IRVNK2RTBOU7X7C3Q,2018-09-27 13:00:38.074,0,True,3971,"('POSITIVE', 0.9991292357444763)",POSITIVE,0.9991292357444763
5,Five Stars,The highest rated digital all moral for mom at her.,[],B01CITNELC,B01CITNELC,AEDWKL5XHI2IRVNK2RTBOU7X7C3Q,2017-05-29 15:59:04.000,0,True,3972,"('POSITIVE', 0.9990863800048828)",POSITIVE,0.9990863800048828
5,Essential for good care of your shaver.,This stuff cleans and lubricates. Keeps your shaver like new.,[],B000PJBSSY,B000PJBSSY,AEDWKL5XHI2IRVNK2RTBOU7X7C3Q,2015-02-18 16:15:31.000,0,True,3973,"('POSITIVE', 0.9958221912384033)",POSITIVE,0.9958221912384033
1,not good construction,"Arrived with frayed threads and the construction didn't seem very sturdy, I sent it back.",[],B00VK4RBO8,B00WGCZSMK,AH6AZY3MIEN2BRFVYNI5SEKFF5ZQ,2016-06-14 11:23:05.000,3,True,3974,"('NEGATIVE', 0.9995474219322205)",NEGATIVE,0.9995474219322205
5,Much better than Vaseline type products,I’ve been having a lot of teeth problems and I have a small mouth. The sides of my lips were getting very cracked and A&D First Aid Multipurpose Ointment works better than anything I’ve ever tried. It also helps with dry skin patches or minor scrapes or cuts. It’s very gentle and has been a solution for chapped lips. I put a dab on them at night. The tube is much larger than I expected too! It will last a very long time.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61oK2rnxWLL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61oK2rnxWLL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61oK2rnxWLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B002OTLNVA,B088LCFKJX,AGFNABADPUGDEROYGDZOVGST6W4Q,2022-08-17 01:41:24.223,0,True,3975,"('NEGATIVE', 0.8776102662086487)",NEGATIVE,0.8776102662086487
5,Great wipes,I really like these wipes. They're small (I keep a package in my car) and work great to clean up your face or other parts. Not just for kids : ),[],B006KYCY5Y,B0BR84SRTX,AHGEHCMXVK2UOCSNCCNSRK6VYRAQ,2015-09-01 23:46:17.000,0,True,3976,"('POSITIVE', 0.9995286464691162)",POSITIVE,0.9995286464691162
5,Dishwashers,Excellent product.,[],B082ZRWLT1,B082ZRWLT1,AGM7PQFGUCNNG6ZWRSICA55BPAGQ,2021-03-14 19:58:00.002,0,True,3977,"('POSITIVE', 0.9998651742935181)",POSITIVE,0.9998651742935181
5,Better than bounce,Smells better than bonce,[],B074PYDBPZ,B074PYDBPZ,AG5RALDMOTCYQVJ5TGGWTIYLU2KQ,2019-01-27 02:57:25.592,3,True,3978,"('POSITIVE', 0.9942890405654907)",POSITIVE,0.9942890405654907
4,Get a Boxym brand instead!!!!,Doesn't always give accurate numbers,[],B07WY41BLZ,B07WY41BLZ,AEUWGVEEEZSUIK2NRDFRX6VDYMBQ,2020-04-05 17:44:34.967,0,True,3979,"('NEGATIVE', 0.9996131062507629)",NEGATIVE,0.9996131062507629
5,"Easy to put on and adjust, helps posture","Ive just started using it at the recommended times to help with my bad posture. Already, the posture support has me in correct posture and my neck feels better. The material is great for its purpose, I wear it over whatever shirt Im wearing for the day. Putting it on wasn't a problem for me either.<br /><br />It functions as advertised and arrived quickly. I definitely recommend to my family and friends. This support really helps relieve a lot of the everyday minor aches and pains associated with bad posture due to sitting at a desk, looking at a phone, and all the other habits that lead to bad posture.<br /><br />The price is right for the quality of the product as well, especially with the discount! I don't know how long that will last, but I'd buy the posture corrector at full price if I had to.",[],B08VND185L,B08VND185L,AFZLJHYKRTPIPOQK7RQHDNJVGLXQ,2021-08-18 15:48:11.003,1,True,3980,"('POSITIVE', 0.9914764761924744)",POSITIVE,0.9914764761924744
5,Excellent purchase,Excellent purchase.  Arrived as ordered.  Used once to my delight. I will order another for my 2nd bathroom.,[],B06Y46C2FZ,B06Y46C2FZ,AGRKRN4IZO5HWQSASFVKHNEFTLMQ,2019-04-23 16:38:42.594,2,True,3981,"('POSITIVE', 0.9977380037307739)",POSITIVE,0.9977380037307739
1,came without any instructions,no instructionswere added to the item.<br />no how or when to use,[],B08K43BL7W,B08K43BL7W,AGZSGJD344SC2EVDCXYKFMDJDE6Q,2020-11-12 13:14:40.412,0,True,3982,"('NEGATIVE', 0.9997376799583435)",NEGATIVE,0.9997376799583435
5,This is worth every penny,My knee hurts so bad this is only thing that helps really good I buy the 3 pack,[],B07HBJYVJ6,B0BQ32KBN7,AHU3KVOEPKNRDEP2TTNXG3MP5JEA,2022-11-10 18:32:19.536,0,True,3983,"('NEGATIVE', 0.9996035695075989)",NEGATIVE,0.9996035695075989
5,Five Stars,As Advertised,[],B00DCA6AKY,B00DCA6AKY,AGKTMWQJ5NX4FXHVVAXTPTMUXLFA,2018-05-14 19:14:52.934,0,True,3984,"('NEGATIVE', 0.9510030746459961)",NEGATIVE,0.9510030746459961
5,very cozy,"This is my 4th or 5th pair of sleep headphones. Each set has been slightly different.  These are the most comfortable by far.  The padding around the eyes is a perfect addition.  Also the adjustability via the velcro type band is very helpful.  My ears are low set and I have trouble getting a good fit on most headwear or glasses. The system connects easily and sounds fine.  I would prefer a flatter smaller speaker as these can be a little bulky feeling if you lay on them. But at this price point, I still love them.  Battery life is good too!",[],B08C7L5WLL,B08C7L5WLL,AE46ORATKVESJYGGJLPEAE5RNMBA,2021-06-24 16:43:31.706,0,True,3985,"('POSITIVE', 0.9986420273780823)",POSITIVE,0.9986420273780823
2,did not last long,Thin. Wool matted down quickly.,[],B07ZNXDV3L,B07ZNXDV3L,AE46ORATKVESJYGGJLPEAE5RNMBA,2020-04-02 23:14:45.514,0,False,3986,"('NEGATIVE', 0.9995796084403992)",NEGATIVE,0.9995796084403992
5,Shane,These tissues Is my favorite. Are use two or three a day. They’re really soft. And I’ve been using these for years.,[],B07HSF5HTX,B0BSRPX53Z,AEH4QBQD5SINVUKCZ47HM5SAC3NA,2021-06-02 12:39:38.329,0,True,3987,"('POSITIVE', 0.9648140668869019)",POSITIVE,0.9648140668869019
5,"Great price, cleans fine",These are thin and flexible. They clean well and stay clean and odor free. Would buy again.,[],B085S3WJF5,B085S3WJF5,AGNWIF73NASEPDOUVBKIG3IGXSMQ,2021-02-08 19:35:09.605,0,True,3988,"('POSITIVE', 0.99281245470047)",POSITIVE,0.99281245470047
5,3.5 Gallon White Bucket & Lid - Durable 90 Mil All Purpose Pail,3.5 Gallon White Bucket & Lid - Durable 90 Mil All Purpose Pail - Food Grade - Contains No BPA Plastic (Pack of 1). Needed one for around the house. It is nice and sturdy. Not to big nor to small for general use.,[],B071H98DXX,B071H98DXX,AEHSOX3KWAWCFS5Y27H6ZLZFBC3Q,2022-05-14 23:01:59.672,1,True,3989,"('POSITIVE', 0.9927581548690796)",POSITIVE,0.9927581548690796
5,EL PRECIO,"ME CAE BIEN AL ESTOMAGO,Y ME AYUDA CON LOS DOLORES ADEMAS ES BARATO",[],B08DJ9MZPH,B08DJ9MZPH,AE7YK3XQKBXNTMQVTWZXN4SKDQTA,2022-06-06 14:53:19.439,0,True,3990,"('NEGATIVE', 0.7470192909240723)",NEGATIVE,0.7470192909240723
5,THE PRICE,VALUE FOR MONEY.,[],B07JBS4J6K,B07JBS4J6K,AE7YK3XQKBXNTMQVTWZXN4SKDQTA,2020-09-23 12:37:11.998,0,True,3991,"('POSITIVE', 0.9976842403411865)",POSITIVE,0.9976842403411865
5,Effective,My lab work is good with these,[],B00HTD4N0O,B00HTD4N0O,AEVLADZP6JZGALJVDISFY5MI4RJQ,2020-06-27 06:42:44.584,0,True,3992,"('POSITIVE', 0.9998294115066528)",POSITIVE,0.9998294115066528
2,Too much mask for me,Bulky and too thick.,[],B08TY6PZJN,B08ZCLW41P,AFR4HKF6ZFRTL2UZI3M3W6PUW2VA,2021-09-28 02:55:39.445,0,True,3993,"('NEGATIVE', 0.9996428489685059)",NEGATIVE,0.9996428489685059
5,Tastes great,"This has an awesome taste but what i didn't love was the fact  that although they said on their website it is third party certified, I didn't see the seal on the product itself.",[],B00IA8PSRO,B00IA8PSRO,AGHO4QEZBKPMX2ADR5SPJX4Q4H3Q,2015-07-07 02:09:17.000,0,True,3994,"('NEGATIVE', 0.9715699553489685)",NEGATIVE,0.9715699553489685
